date,Lat,Lon,CPUE,Class,Chla,WS,D0,D50,D100,D150,D200,D250,D300,D350,D400,D450,D500,MLD,T0,T50,T100,T150,T200,T250,T300,T400,T500,S100,S200,S300,S400,S500,EKE
2016/2/18,-39.5,6.5,3.076923077,1,0.018284752,0.853233871,0.263658892,0.728946165,0.833394426,0.681806627,0.810737006,0.884576587,0.906574737,0.889170156,0.805776542,0.767321474,0.741854914,0.862857143,0.671760797,0.843233034,0.936008013,0.595034911,0.212200209,0.261505143,0.244027304,0.39533239,0.399895634,0.643072289,0.192348008,0.196521739,0.334002006,0.387733888,0.002015126
2016/2/19,-32.5,4.5,0.434782609,1,0.021850738,0.676616946,0.314534311,0.740123622,0.678203456,0.639547664,0.657904169,0.725137612,0.77045122,0.762184513,0.696525199,0.665944166,0.634424203,0.172857143,0.623388704,0.819265338,0.346502699,0.279895822,0.373454491,0.640498105,0.579778157,0.70155587,0.655940164,0.333584337,0.311844864,0.450434783,0.533600802,0.536382536,0.032366881
2016/2/20,-33.5,4.5,1.090909091,1,0.021970492,0.631840829,0.319145485,0.74086473,0.660046199,0.651401817,0.714680218,0.700876599,0.747396535,0.764018461,0.728153477,0.696166017,0.664925808,0.167142857,0.630166113,0.816529894,0.420121307,0.285104732,0.394309549,0.631023281,0.517064846,0.616867044,0.716820317,0.386671687,0.314465409,0.392173913,0.479438315,0.567567568,0.107470735
2016/2/21,-32,4.5,0.8,1,0.021526134,0.642620275,0.29119864,0.73531438,0.721227894,0.637568867,0.683803352,0.763319905,0.782931833,0.75958213,0.683726088,0.654450564,0.622374554,0.165,0.692093023,0.820242282,0.42112292,0.293583065,0.369432445,0.643475907,0.607508532,0.758132956,0.765872326,0.375,0.311844864,0.465217391,0.5777332,0.600831601,0.04890489
2016/2/22,-39,6.5,3.913043478,1,0.026378302,0.782752911,0.261155572,0.72854909,0.849967734,0.6785837,0.808018068,0.885934876,0.906833233,0.885716898,0.79354765,0.756472226,0.731730541,1,0.609435216,0.812035952,0.909298314,0.896708412,0.346789811,0.322414727,0.297212742,0.434936351,0.471908158,0.628388554,0.324947589,0.25826087,0.376128385,0.464656965,0.014195338
2016/2/24,-33.5,4.5,2.083333333,1,0.019785916,0.558043122,0.28741329,0.738184986,0.673271019,0.656879874,0.73312932,0.71734237,0.75889641,0.771975813,0.727014778,0.692749402,0.661471167,0.160714286,0.604119601,0.805001954,0.486339102,0.339521224,0.37531655,0.632647537,0.551052332,0.617751061,0.674378153,0.429216867,0.308176101,0.427826087,0.492477432,0.565488565,0.053970427
2016/2/25,-33.5,4.5,1.6,1,0.020679686,0.578772807,0.292693912,0.739026222,0.703353334,0.660646667,0.749194593,0.728610573,0.760014041,0.774264472,0.728627002,0.692833188,0.660683967,0.152857143,0.639202658,0.819200208,0.564298036,0.33159703,0.374497244,0.636708175,0.547070535,0.623231966,0.689337276,0.453313253,0.307127883,0.426086957,0.497492477,0.574844075,0.025690641
2016/2/26,-33.5,4.5,0.769230769,1,0.024487197,0.58043118,0.295437612,0.739149492,0.704279436,0.664727207,0.757923128,0.736861423,0.763146217,0.77606087,0.727850967,0.691611675,0.659779954,0.151428571,0.682790698,0.799791585,0.566746425,0.30222764,0.35312081,0.591635084,0.507963595,0.588755304,0.641676813,0.445783133,0.296121593,0.40173913,0.481444333,0.54989605,0.062440012
2016/2/27,-33.5,4.5,0.416666667,1,0.028988644,0.518242125,0.292664834,0.739545536,0.672736862,0.667781608,0.75504993,0.739030434,0.768204491,0.777555407,0.725665707,0.690022092,0.658784389,0.16,0.700465116,0.774651557,0.603583551,0.308212346,0.348279458,0.558879264,0.477673493,0.557637907,0.586188902,0.440888554,0.301886792,0.379130435,0.46439318,0.516632017,0.09029767
2016/2/28,-34,4,2.5,1,0.065697426,0.631011623,0.298433325,0.766611052,0.637508714,0.589420202,0.643164353,0.639717678,0.682325793,0.708634647,0.709241205,0.695037926,0.671280208,0.159285714,0.666710963,0.748469454,0.538868177,0.342513576,0.32898853,0.495804006,0.414249147,0.48125884,0.515567925,0.481174699,0.290356394,0.34173913,0.407221665,0.474012474,0.019675083
2016/2/29,-35.5,6.5,4.166666667,1,0.019929104,0.620232177,0.261084492,0.728043981,0.640455603,0.687918282,0.824491739,0.858813213,0.819729923,0.77108713,0.660915536,0.622445459,0.59051584,0.216428571,0.531827243,0.772241761,0.344276891,0.162584506,0.124162074,0.251082837,0.199089875,0.262906648,0.341276744,0.454819277,0.100628931,0.190434783,0.290872618,0.388773389,0.038547376
2016/3/2,-37,7,2.5,1,0.021233843,0.650082895,0.254610367,0.727784496,0.703401523,0.657032863,0.818860671,0.888729092,0.901117518,0.87463102,0.783090316,0.744747585,0.714007247,0.167142857,0.604385382,0.796665364,0.697457014,0.301562673,0.187248622,0.259339469,0.242178612,0.369872702,0.426335015,0.582454819,0.172955975,0.222608696,0.352056169,0.445945946,0.039289129
2016/3/3,-32.5,5,0.784313725,1,0.027806643,0.436981758,0.260028626,0.741391261,0.673254616,0.69419775,0.775860762,0.799068253,0.804394919,0.778692696,0.659135859,0.60962599,0.574439248,0.167857143,0.657009967,0.769701706,0.329753492,0.247644907,0.34485327,0.645776936,0.605375427,0.698373409,0.64254653,0.343373494,0.275157233,0.440869565,0.53560682,0.547817048,0.010867236
2016/3/4,-32.5,5,3.529411765,1,0.026634151,0.449419577,0.257705592,0.741316223,0.667027441,0.693742428,0.776031942,0.798778862,0.805374235,0.780771581,0.659969604,0.608868315,0.57303044,0.163571429,0.679069767,0.75908558,0.270491347,0.241383132,0.345151199,0.645506226,0.624288965,0.72188826,0.65680988,0.317771084,0.275681342,0.454782609,0.547642929,0.554054054,0.066666884
2016/3/5,-32.5,4.5,1.851851852,1,0.026465949,0.536484231,0.259344316,0.743308245,0.637264003,0.677099226,0.702596799,0.750097023,0.792258848,0.774721829,0.688436984,0.649969744,0.616848427,0.154285714,0.715747508,0.771981243,0.305992989,0.240053197,0.336213317,0.590416892,0.563850967,0.692538897,0.602017742,0.315135542,0.283018868,0.426086957,0.528585757,0.506237006,0.012754698
2016/3/6,-32.5,4.5,0.833333333,1,0.026108478,0.444444458,0.258760811,0.74539249,0.637296417,0.677359071,0.702924743,0.753135808,0.790913389,0.770267746,0.685357369,0.649173696,0.618354709,0.144285714,0.752956811,0.79901003,0.33882366,0.25246592,0.33852227,0.596643205,0.569397042,0.706506365,0.608627587,0.337349398,0.28721174,0.431304348,0.536609829,0.509355509,0.002767595
2016/3/7,-35,5.5,0.833333333,1,0.020185763,0.445273624,0.253125434,0.73142508,0.700858823,0.695379179,0.808909102,0.828447861,0.783469448,0.749813873,0.68511518,0.662468733,0.638008112,0.164285714,0.644784053,0.813078025,0.481052807,0.269311759,0.322061671,0.518543584,0.459613197,0.559052334,0.601669856,0.418298193,0.245807128,0.356521739,0.448345035,0.529106029,0.089459005
2016/3/8,-36,5.5,3.157894737,1,0.018856643,0.536484231,0.259883881,0.732431745,0.687414799,0.69563823,0.828688883,0.870797778,0.852989692,0.819405433,0.737285933,0.705153713,0.675980502,0.217857143,0.727043189,0.862771916,0.467085861,0.223983154,0.180247281,0.318624797,0.30887372,0.505834512,0.570707949,0.504518072,0.149371069,0.266956522,0.430290873,0.518711019,0.136577538
2016/3/10,-35.5,6,1.538461538,1,0.018064865,0.597844119,0.252121909,0.731475144,0.684094565,0.693504304,0.820277761,0.847206884,0.798388707,0.752443224,0.655518753,0.621090434,0.591717591,0.172857143,0.766378738,0.855868178,0.434366479,0.239277402,0.231863548,0.41608013,0.372866894,0.523514851,0.633849365,0.490963855,0.167190776,0.29826087,0.446339017,0.574844075,0.021424631
2016/3/11,-38,6.5,4.230769231,1,0.016218743,0.648424561,0.260610192,0.728440369,0.737639526,0.672427734,0.820778352,0.881241118,0.886506446,0.854751082,0.754900422,0.718354575,0.692048906,0.162142857,0.664717608,0.702292562,0.595403706,0.305053752,0.214434679,0.301028695,0.279010239,0.477899576,0.542007306,0.584337349,0.196540881,0.240869565,0.431293882,0.525987526,0.032453077
2016/3/12,-40,6.5,3.958333333,1,0.016521462,0.693200678,0.237175009,0.724265578,0.856055365,0.673439288,0.812434734,0.89289058,0.934838989,0.928211098,0.848527078,0.803427262,0.774964203,0.325,0.70166113,0.835222092,0.784708697,0.342679818,0.1700432,0.241472658,0.18629124,0.362623762,0.499913028,0.643448795,0.160901468,0.169565217,0.376128385,0.512474012,0.012030184
2016/3/13,-38,5,0,0,0.018069495,0.479270335,0.248552385,0.734894392,0.678474144,0.712154522,0.836558584,0.886277627,0.905809649,0.900838162,0.85250229,0.824291336,0.794520872,0.142142857,0.713754153,0.643089749,0.357854321,0.170453286,0.215551914,0.424472117,0.430602958,0.63490099,0.664463385,0.417168675,0.168763103,0.323478261,0.501504514,0.564449064,0.0225121
2016/3/14,-38,5,0.588235294,1,0.01839355,0.493366487,0.241550326,0.734716361,0.673934281,0.713225449,0.836651037,0.886097536,0.905131319,0.900080653,0.852843079,0.8247292,0.795424014,0.177857143,0.740332226,0.691350788,0.305158311,0.164302338,0.209220915,0.414591229,0.41652446,0.625707214,0.663767612,0.394578313,0.15932914,0.317391304,0.497492477,0.566528067,0.048670064
2016/3/15,-39,6,7.037037037,1,0.016197263,0.520729705,0.254357062,0.727821958,0.755255954,0.683923908,0.822137519,0.879464662,0.891780548,0.867893143,0.767185905,0.721230939,0.683928379,0.290714286,0.651694352,0.77250228,0.440765678,0.293305996,0.23826903,0.387926367,0.338594994,0.511492221,0.683771091,0.473268072,0.183962264,0.257391304,0.40220662,0.570686071,0.045856808
2016/3/16,-39,6,3.333333333,1,0.01602996,0.519900498,0.253097002,0.727761698,0.753679226,0.684452237,0.822429811,0.87959495,0.893030538,0.870681319,0.770192109,0.722548889,0.684222545,0.252857143,0.668039867,0.751074639,0.488397975,0.273356977,0.254059288,0.363697888,0.334186576,0.517857143,0.689337276,0.500753012,0.191823899,0.253043478,0.403209629,0.567567568,0.032836067
2016/3/17,-39,6.5,5,1,0.015374346,0.592868999,0.264087959,0.729176208,0.804034,0.673423593,0.81665605,0.887308283,0.901626066,0.876490487,0.781858901,0.745084404,0.719863733,0.450714286,0.680797342,0.808518953,0.793055478,0.40834534,0.325860271,0.369382783,0.291240046,0.446958982,0.61193251,0.632153614,0.328616352,0.246086957,0.391173521,0.534303534,0.077991658
2016/3/18,-33,7.5,0.416666667,1,0.017779441,0.596185746,0.279699783,0.806949153,0.587576102,0.663031243,0.802766911,0.836695865,0.789794869,0.733357493,0.605385941,0.571296234,0.546526815,0.157857143,0.56345515,0.787807737,0.265761505,0.186523329,0.213317444,0.334325934,0.288680319,0.440063649,0.440946252,0.338478916,0.187106918,0.264347826,0.399197593,0.466735967,0.013919976
2016/3/19,-33,7.5,0,0,0.01756734,0.619402971,0.276810044,0.810070995,0.59678564,0.660857919,0.80143157,0.836385397,0.790252837,0.733661487,0.605241232,0.570891214,0.546117796,0.151428571,0.579800664,0.786700534,0.251182461,0.180427796,0.204751974,0.34122902,0.308304892,0.438295615,0.452774396,0.330948795,0.17033543,0.283478261,0.408224674,0.482328482,0.008032548
2016/3/20,-39,8,0,0,0.017275055,0.716417903,0.219735775,0.721090234,0.802481758,0.624876521,0.777829978,0.88088138,0.944695707,0.946587879,0.888953403,0.824799999,0.747180822,0.099285714,0.640797342,0.826038817,0.800511936,0.573811371,0.369804856,0.407958852,0.263794084,0.369695898,0.532788311,0.585843373,0.389412998,0.265217391,0.369107322,0.501039501,0.083680137
2016/3/21,-35,8.5,0.476190476,1,0.021328536,0.733830841,0.357173459,0.814452802,0.584509918,0.619794335,0.804615533,0.891338504,0.910660628,0.875300114,0.713337056,0.642032889,0.595249148,0.506428571,0.616212625,0.815878598,0.672416671,0.220215006,0.151720542,0.259339469,0.209613197,0.389144272,0.555400939,0.596762048,0.133647799,0.223478261,0.385155466,0.53014553,0.003364445
2016/3/22,-35,8.5,0,0,0.020814725,0.701492504,0.3524156,0.816920031,0.579116549,0.620422385,0.804602671,0.891138937,0.910431377,0.875213405,0.714477909,0.643067643,0.596305427,0.530714286,0.641196013,0.827927576,0.679316677,0.22027042,0.159988083,0.258527342,0.207906712,0.393033946,0.565663594,0.591114458,0.139412998,0.216521739,0.387161484,0.540540541,0.001190904
2016/3/23,-40.5,9,0.384615385,1,0.021747908,0.854892205,0.222589973,0.722153609,0.706543521,0.589501453,0.772422748,0.878271968,0.94138806,0.94486445,0.895339246,0.826545256,0.729948211,0.248571429,0.588039867,0.79243194,0.791386122,0.546215228,0.30679279,0.427585273,0.36149033,0.489745403,0.56601148,0.69503012,0.268867925,0.352173913,0.470411234,0.550935551,0.01322668
2016/3/24,-31,9,0,0,0.021049376,0.723880602,0.372305813,0.827454675,0.477724355,0.615676855,0.766505949,0.762165453,0.636068951,0.552636063,0.375885862,0.323187936,0.283861532,0.26,0.558006645,0.777908037,0.203216293,0.223539843,0.355802175,0.639144559,0.440699659,0.460572843,0.61036702,0.262801205,0.272536688,0.285217391,0.398194584,0.532224532,0.013912988
2016/3/25,-39.5,9.5,0.416666667,1,0.020407612,0.766998385,0.266697899,0.729114,0.609582648,0.548006605,0.771722576,0.887629868,0.933128008,0.911480594,0.739585122,0.624282671,0.514661829,0.33,0.505913621,0.754591637,0.539313338,0.342513576,0.339490541,0.4853817,0.36874289,0.508663366,0.610714907,0.600150602,0.275681342,0.356521739,0.475426279,0.577962578,0.000215723
2016/3/26,-31,9,0,0,0.020047877,0.713930363,0.373153608,0.82677818,0.477251572,0.614690825,0.765636065,0.760593189,0.634385616,0.551051062,0.374112358,0.320724552,0.280706545,0.248571429,0.597475083,0.77745213,0.169606588,0.220769146,0.350811858,0.665268002,0.459044369,0.463224894,0.609149417,0.242093373,0.268867925,0.293913043,0.401203611,0.534303534,0.004897804
2016/3/27,-31,9,0,0,0.019694742,0.586235506,0.371190498,0.823157072,0.477838234,0.613919457,0.76510457,0.760182403,0.63438686,0.550922534,0.373007713,0.319428596,0.279366379,0.260714286,0.589501661,0.791585255,0.152356574,0.22265322,0.350364964,0.681645912,0.491467577,0.47135785,0.613498,0.231927711,0.269392034,0.310434783,0.405215647,0.53950104,0.00745713
2016/3/28,-40,9,0,0,0.021325278,0.741293541,0.224509142,0.721648156,0.710367147,0.586417881,0.764017754,0.874665161,0.940209094,0.942684604,0.869442823,0.785335575,0.686528484,0.315,0.642392027,0.827471669,0.708196539,0.447744653,0.338671235,0.46724418,0.376137656,0.464285714,0.5680988,0.684864458,0.332285115,0.38173913,0.467402207,0.565488565,0.017703754
2016/3/29,-39.5,6.5,3.75,1,0.015812008,0.661691547,0.233484002,0.723510493,0.851131954,0.673744792,0.815773217,0.8862449,0.902541913,0.880381728,0.789543024,0.751339763,0.72496403,0.364285714,0.676146179,0.832356389,0.491903623,0.221766596,0.180470728,0.276664862,0.195250284,0.264497878,0.413985041,0.526731928,0.139412998,0.195652174,0.314944835,0.452182952,0.034694176
2016/3/30,-40.5,7.5,0,0,0.019016358,0.734660048,0.218456975,0.720998813,0.830621456,0.626768518,0.785771759,0.878446101,0.937599154,0.943989764,0.915817508,0.882451709,0.831065464,0.170714286,0.680398671,0.840627849,0.753658672,0.389504599,0.222255325,0.373172713,0.213594994,0.232850071,0.306835971,0.673945783,0.267819706,0.253043478,0.323971916,0.405405405,0.022519089
2016/3/31,-40.5,6.5,2.380952381,1,0.016097048,0.729684889,0.228545858,0.72278256,0.852534999,0.669676538,0.80666106,0.888538062,0.930188993,0.922319232,0.843724542,0.801433162,0.776112556,0.265,0.67282392,0.82890452,0.645094875,0.216502272,0.212051244,0.277070926,0.199374289,0.374292786,0.52165594,0.634036145,0.1860587,0.176521739,0.32998997,0.475051975,0.005448061
2016/4/1,-40.5,6.5,1.956521739,1,0.016083334,0.75373132,0.2279798,0.722820022,0.842414584,0.669005841,0.807666385,0.889509577,0.929967565,0.921375843,0.841098402,0.799717062,0.775082235,0.306428571,0.653953488,0.826755243,0.633743253,0.215061509,0.213242961,0.265836492,0.230802048,0.398691655,0.52113411,0.615210843,0.178721174,0.2,0.342026078,0.472972973,0.004459834
2016/4/2,-37,6,1.25,1,0.021000681,0.759535686,0.207483466,0.721112803,0.685056456,0.686867094,0.830106146,0.876355085,0.861979719,0.816930213,0.707071107,0.669127689,0.639503114,0.241428571,0.695548173,0.797642308,0.53580769,0.181646902,0.231863548,0.400785057,0.362770193,0.536951909,0.571055836,0.547816265,0.182389937,0.306086957,0.470411234,0.551975052,0.100996241
2016/4/3,-37.5,6,1.739130435,1,0.021229233,0.633499163,0.209553196,0.719165232,0.695082299,0.686455211,0.82789177,0.880339772,0.880971714,0.843232598,0.730779783,0.686337447,0.651131026,0.287142857,0.718538206,0.828057835,0.606644038,0.152997894,0.190004469,0.344477531,0.308304892,0.451909477,0.520090451,0.594879518,0.183962264,0.279130435,0.417251755,0.507276507,0.072731364
2016/4/4,-37.5,6,0,0,0.02107067,0.45854065,0.211175765,0.7197778,0.696537064,0.685825259,0.827512896,0.880107476,0.88021436,0.841970537,0.729685579,0.68574659,0.65137885,0.300714286,0.695016611,0.818288394,0.571420622,0.150227197,0.193430657,0.34501895,0.319397042,0.466407355,0.530353105,0.567018072,0.174004193,0.285217391,0.427281846,0.517671518,0.029363062
2016/4/5,-42,6,6.666666667,1,0.018386504,0.528192364,0.206391413,0.718663675,0.836291007,0.6767311,0.81159351,0.885127711,0.912284495,0.901156238,0.835536071,0.803497307,0.777237912,0.125,0.761727575,0.858408232,0.395247899,0.140418929,0.232459407,0.469274499,0.424061433,0.577439887,0.741868151,0.473644578,0.182914046,0.313913043,0.439317954,0.579002079,0.011741311
2016/4/6,-41.5,6,5.813953488,1,0.018227667,0.509950259,0.209101512,0.719298125,0.835137931,0.67528848,0.810960843,0.886841469,0.918791165,0.909348626,0.843714434,0.809181918,0.782606417,0.127857143,0.764385382,0.820177153,0.418118079,0.110606229,0.205049903,0.437195452,0.417235495,0.574434229,0.763263176,0.517319277,0.143081761,0.313913043,0.439317954,0.5997921,0.049268311
2016/4/7,-42.5,6.5,0,0,0.019250378,0.46102819,0.202939494,0.718018456,0.820901855,0.673945422,0.823339576,0.893305724,0.928156936,0.924358005,0.874610508,0.842228773,0.819514077,0.148571429,0.780730897,0.837501628,0.678537644,0.258450626,0.291151497,0.516919329,0.366467577,0.46145686,0.475560967,0.641189759,0.248951782,0.332173913,0.406218656,0.43035343,0.014323002
2016/4/8,-42.5,6,4.782608696,1,0.01727605,0.495024861,0.203902956,0.718402471,0.826957387,0.678402491,0.814274638,0.884452613,0.905285367,0.891558155,0.828331688,0.800358442,0.782435335,0.145,0.740465116,0.833724111,0.470981025,0.176825889,0.259868911,0.515024364,0.494453925,0.589992928,0.731431553,0.540286145,0.190775681,0.360869565,0.459378134,0.602910603,0.002786698
2016/4/9,-43.5,6,5.357142857,1,0.019744328,0.628524083,0.194743287,0.714801755,0.844217894,0.669000927,0.832593822,0.913271403,0.944738642,0.943086572,0.913900371,0.892487984,0.872944152,0.232857143,0.678538206,0.841539664,0.815480496,0.256123241,0.236258007,0.377639415,0.334044369,0.473833098,0.588276222,0.65248494,0.176624738,0.239130435,0.395185557,0.512474012,0.005473221
2016/4/10,-43.5,6,3.571428571,1,0.019282745,0.779436164,0.193892908,0.715108784,0.845490814,0.670747306,0.833850696,0.912637304,0.943885018,0.942362432,0.913573999,0.892501892,0.872912009,0.232857143,0.630166113,0.819590986,0.830560347,0.251800953,0.233129748,0.394694099,0.344567691,0.451732673,0.591059315,0.651731928,0.185010482,0.242608696,0.364092277,0.494802495,0.007682172
2016/4/11,-45.5,6.5,1.6,1,0.016206676,0.703150917,0.18221958,0.714813441,0.811768053,0.709240745,0.832162031,0.899633733,0.948645773,0.953815628,0.928223713,0.907533556,0.885028034,0.237857143,0.651162791,0.828122965,0.92304268,0.773855702,0.403917771,0.342176502,0.248720137,0.416902405,0.569316403,0.600903614,0.352725367,0.171304348,0.334002006,0.479209979,0.008828814
2016/4/12,-42.5,6.5,5.833333333,1,0.016462737,0.650912101,0.2027353,0.718369477,0.849233052,0.670977742,0.814165266,0.88893453,0.926958325,0.924137392,0.875717472,0.841885671,0.817186361,0.173571429,0.60358804,0.804220399,0.604696455,0.206139865,0.239013854,0.448294532,0.420221843,0.562057992,0.666724648,0.599774096,0.187106918,0.313913043,0.437311936,0.554054054,0.019864714
2016/4/13,-45.5,7,2.380952381,1,0.025116886,0.639303449,0.176564171,0.713845612,0.842471014,0.630717313,0.774532068,0.887877727,0.953035495,0.95956847,0.932823166,0.914306209,0.894043079,0.237857143,0.686511628,0.843623811,0.92710478,0.83736008,0.573960971,0.680833785,0.469425484,0.562765205,0.687771786,0.596762048,0.520440252,0.404347826,0.477432297,0.587318087,0.010602124
2016/4/14,-42.5,6.5,3.2,1,0.016092417,0.470978429,0.202017389,0.718191217,0.84072068,0.669087013,0.812095655,0.88799601,0.927846172,0.925968097,0.879409066,0.84423695,0.818024781,0.141428571,0.678803987,0.813533933,0.579711758,0.166186413,0.238343513,0.41608013,0.414675768,0.512022631,0.640633154,0.596762048,0.185010482,0.304347826,0.391173521,0.518711019,0.022902545
2016/4/15,-40,7.5,6,1,0.015876268,0.560530702,0.22352371,0.721993793,0.749758988,0.608101494,0.789759137,0.88722842,0.945120252,0.946939921,0.905850105,0.855978767,0.797007214,0.264285714,0.644385382,0.819851504,0.764231261,0.346835864,0.264114405,0.373308067,0.257110353,0.350247525,0.495216559,0.629141566,0.234800839,0.23826087,0.334002006,0.461538462,0.013148405
2016/4/16,-40,7.5,1,1,0.015955567,0.495024861,0.22253117,0.722089453,0.735167461,0.609136354,0.791800779,0.888532548,0.945594932,0.947014938,0.904970831,0.854709329,0.796155988,0.372142857,0.712159468,0.856063566,0.739691726,0.365177879,0.248547594,0.327693557,0.2379124,0.407178218,0.570707949,0.647590361,0.226415094,0.21826087,0.368104313,0.514553015,0.00396409
2016/4/17,-39,7.5,2,1,0.017579352,0.506633513,0.243942502,0.739077661,0.674345376,0.629117502,0.798916615,0.89292731,0.947039061,0.945156155,0.876044259,0.81957202,0.774564984,0.359285714,0.724252492,0.855607659,0.625507763,0.282167793,0.272084016,0.326069302,0.260523322,0.35572843,0.449121586,0.592620482,0.233228512,0.23826087,0.344032096,0.423076923,0.008060503
2016/4/18,-42,7.5,3.5,1,0.01568254,0.569651735,0.200529872,0.718127864,0.845160713,0.653507683,0.808858257,0.892966263,0.937695691,0.9420936,0.918857766,0.898467101,0.867608836,0.132857143,0.713887043,0.832682037,0.627288409,0.451623629,0.252271712,0.329588522,0.304323094,0.538896747,0.649504262,0.600903614,0.226939203,0.259130435,0.448345035,0.567567568,0.038671778
2016/4/19,-41.5,7.5,3.474903475,1,0.015306971,0.535655064,0.198896963,0.71806852,0.854573288,0.642943556,0.7934853,0.885324789,0.939644189,0.945805278,0.919849145,0.896489088,0.858852939,0.140714286,0.692757475,0.809170249,0.531189138,0.381524992,0.209742291,0.328234976,0.305745165,0.545615276,0.606714211,0.528237952,0.168238994,0.265217391,0.470411234,0.555093555,0.074214404
2016/4/20,-41,7.5,1.814516129,1,0.015417374,0.633499163,0.198657874,0.7187685,0.823465118,0.627596881,0.786333295,0.884159664,0.94313842,0.947525976,0.918687744,0.887929034,0.8360513,0.135,0.69461794,0.806109157,0.549106894,0.375374044,0.250037241,0.35408771,0.31129124,0.481435644,0.513828492,0.565888554,0.23427673,0.289565217,0.434302909,0.484407484,0.035077167
2016/4/23,-44,7.5,2.307692308,1,0.023599601,0.738806001,0.161303225,0.711618736,0.904105635,0.58054011,0.77749556,0.893808735,0.954543537,0.959222401,0.941833078,0.927277582,0.90065593,0.485,0.710564784,0.860752898,0.895331367,0.599468026,0.265008193,0.332701678,0.302901024,0.384547383,0.459906071,0.611822289,0.268867925,0.277391304,0.363089268,0.443866944,0.071307032
2016/4/24,-43.5,7.5,4.074074074,1,0.021242487,0.621061383,0.155189671,0.711308499,0.873987139,0.628570624,0.809366013,0.906337576,0.950693385,0.951694584,0.931183517,0.913579619,0.883474016,0.276428571,0.671495017,0.838413443,0.869623282,0.380361299,0.164531506,0.301434759,0.197667804,0.287128713,0.412245608,0.606174699,0.175052411,0.182608696,0.309929789,0.425155925,0.048725975
2016/4/26,-39.5,7,3.333333333,1,0.01649151,0.613598684,0.198177759,0.719843674,0.715510703,0.630917468,0.805685515,0.894344028,0.944230894,0.9411299,0.861418574,0.809521753,0.77466725,0.456428571,0.745780731,0.873909079,0.649824718,0.278676715,0.251303441,0.302382241,0.240898749,0.409830269,0.514176379,0.571536145,0.224842767,0.225217391,0.379137412,0.490644491,0.031952673
2016/4/27,-43.5,7.5,0.769230769,1,0.02062206,0.708955204,0.150816293,0.709464378,0.869764898,0.637102368,0.814271271,0.906683263,0.948393943,0.948704912,0.92630699,0.908670026,0.880812674,0.275,0.77461794,0.891038166,0.919258806,0.211902915,0.052510055,0.144694099,0.026166098,0.135785007,0.278135328,0.635542169,0.042976939,0.019130435,0.171514544,0.304573805,0.055268028
2016/4/29,-41,7,2.222222222,1,0.017030389,0.656716388,0.188577392,0.716006615,0.791488845,0.634299409,0.806383443,0.892156074,0.941958031,0.944071864,0.904321069,0.859749628,0.816764145,0.188571429,0.723056478,0.861404194,0.725390908,0.41959437,0.258304782,0.42717921,0.341865757,0.551096181,0.709514698,0.586596386,0.217505241,0.288695652,0.487462387,0.658004158,0.013355275
2016/4/30,-43,7,1.363636364,1,0.018690925,0.572139314,0.166464949,0.715251644,0.850742442,0.672588571,0.819960953,0.893966681,0.929983476,0.930198238,0.900960322,0.880156901,0.858529157,0.182857143,0.774219269,0.881203595,0.926937844,0.068934944,0.040518397,0.100703844,0.070392491,0.172029703,0.293964168,0.593373494,0.025157233,0.066956522,0.200601805,0.330561331,0.000985431
2016/5/1,-43,7,2.456140351,1,0.018628208,0.354063018,0.166220691,0.714672872,0.845077285,0.672565583,0.822914173,0.895214247,0.930546781,0.930484737,0.901360602,0.880839085,0.859195973,0.150714286,0.782059801,0.871434154,0.861109565,0.000110828,0.049307314,0.141987006,0.077502844,0.180693069,0.291528962,0.591490964,0.042976939,0.070434783,0.205616851,0.328482328,0.002605453
2016/5/2,-43.5,7,0.869565217,1,0.020265048,0.650912101,0.155743452,0.712489071,0.833985483,0.675154356,0.825195536,0.899533504,0.93032473,0.927546783,0.896456981,0.87643782,0.85868482,0.209285714,0.755083056,0.863618601,0.883256357,0.119971185,0.104126322,0.217785598,0.146331058,0.318953324,0.396590711,0.583584337,0.085953878,0.135652174,0.321965898,0.399168399,0.012232862
2016/5/3,-41,6.5,3.333333333,1,0.017757138,0.347429525,0.175374545,0.723936897,0.734032279,0.648687878,0.816110743,0.8963261,0.936817266,0.929741394,0.853530623,0.819576126,0.797878822,0.23,0.729435216,0.869284877,0.601747259,0.332483653,0.239460748,0.369518138,0.309300341,0.490275813,0.573664985,0.548569277,0.213312369,0.3,0.456369107,0.550935551,0.013510428
2016/5/4,-41.5,7,1.851851852,1,0.016236436,0.597014912,0.173410789,0.714620975,0.802951873,0.645617782,0.813280361,0.895189168,0.941290279,0.943348919,0.911036184,0.876662031,0.833843358,0.138571429,0.699401993,0.8438192,0.704913472,0.383298238,0.172128705,0.285327558,0.283134243,0.413189533,0.537658723,0.574548193,0.143081761,0.224347826,0.355065196,0.485446985,0.040712996
2016/5/5,-37.5,6.5,0.8,1,0.025098843,0.548092883,0.163121589,0.729342668,0.74065807,0.672272287,0.817719817,0.873245953,0.869396281,0.830308932,0.725014619,0.688882522,0.661821605,0.205714286,0.760930233,0.854630715,0.537643982,0.202593372,0.193728586,0.280860855,0.254550626,0.376237624,0.434684293,0.465361446,0.156184486,0.225217391,0.370110331,0.486486486,0.020667037
